timestamp,KOZAL.E_price_change,KOZAA.E_price_change,interval
2022-02-24_07:30:05.731374,0.6825938566553003,0,0
2022-04-13_07:00:01.493079,0.5208333333333259,-0.4490057729313657,7.6e-05
2022-04-13_07:00:01.840471,0.6964596633778353,-0.2562459961563013,0.008649
2022-06-30_14:48:59.541987,0.7075471698113178,0.07818608287724071,0.027296
2022-07-01_07:01:03.182721,0.5067567567567544,0.07396449704142327,0.004121
2022-07-04_07:00:11.716790,0.8403361344537785,0,0
2022-08-10_07:00:17.476393,1.0152284263959421,0.0,0.06473
2022-09-07_07:00:00.388356,0.6238303181534732,0.21865889212828726,0.047403
2022-09-15_14:36:53.151265,0.5232862375719627,0,0
2022-09-20_07:00:00.326212,0.5056179775280834,0.7834757834757733,0.158487
2022-11-22_11:06:32.687511,0.6861682918021028,0.0,0.004417
2022-11-22_14:52:35.710224,0.694444444444442,0.09813542688910104,0.033469
2022-11-25_07:09:54.837163,0.7025761124121788,-0.0852151682999569,0.00063
2022-11-25_07:09:54.838648,0.9953161592505921,-0.0852151682999569,0.001592
2022-11-25_07:10:03.553697,0.7005253940455258,-0.12760527435133895,0.001689
2022-11-25_07:10:03.557091,0.7280139778683692,-0.12760527435133895,0.013208
2022-11-25_07:10:03.563108,1.224132905858344,-0.12760527435133895,0.007191
2022-11-25_07:10:03.564160,1.544289044289049,-0.12760527435133895,0.006139
2022-11-25_07:10:03.565382,1.6321772078111252,-0.12760527435133895,0.004917
2022-11-25_07:10:09.995215,1.3119533527696792,-0.12728044123886395,0.000947
2022-11-25_07:10:10.293185,1.282424948994465,-0.08485362749257597,0.007268
2022-11-25_07:10:17.268274,1.0449927431059436,-0.1267962806424272,0.009249
2022-11-25_07:10:17.271246,1.0724637681159388,-0.1267962806424272,0.006277
2022-11-25_07:10:17.272095,1.0724637681159388,-0.1267962806424272,0.005428
2022-11-28_07:17:03.029909,0.5369928400954738,-0.13636363636364557,0.027619
2022-11-28_08:25:57.190044,0.588235294117645,0.0926784059314123,0.211257
2022-12-02_07:00:46.571684,0.5016302984700349,0.0,0.007083
2022-12-06_07:00:12.006565,0.5119913769873419,0.0,0.105923
2022-12-06_07:00:20.337386,0.5661903478026531,0.041356492969391034,0.047352
2022-12-06_07:01:19.223162,1.4693651233712135,0.041753653444676075,0.07877
2022-12-06_07:01:49.585984,0.5867560771165126,0.04177109440266502,0.001033
2022-12-06_07:01:50.435215,1.6661959898333745,0.04177109440266502,0.235811
2022-12-06_07:24:05.060831,0.9021323127392122,0.0,0.000947
2022-12-08_07:11:43.023774,0.6521122767224163,0.1325673884224443,0.170514
2022-12-08_07:13:27.061576,0.5638567803777805,0.0,0.000703
2022-12-08_07:16:19.192320,0.6961849067112169,0.08779631255486642,0.031551
2022-12-08_07:16:40.218573,0.6107717934480839,0.08748906386701893,0.205563
2022-12-08_08:15:10.032382,0.7886435331230235,0.16583747927032544,0.275682
2022-12-08_08:15:15.088884,0.5238344683080154,-0.12437810945273853,0.098328
2022-12-09_07:06:54.305700,1.2417638114546437,-0.09765625,0.000479
2022-12-09_07:07:14.497527,0.9336361342417332,-0.09737098344693162,0.059716
2022-12-09_07:07:21.478003,0.5277707966825806,-0.0970873786407811,0.146777
2022-12-13_10:51:15.101707,1.0309278350515427,-0.17621145374449032,0.005414
2022-12-13_10:51:15.105401,0.9684731094168564,-0.17621145374449032,0.00172
2022-12-13_10:51:18.644421,0.8865979381443401,0.08779631255486642,0.007438
2022-12-13_14:59:36.962879,0.7639892628535927,0.0,0.149075
2022-12-13_14:59:41.962186,0.577081615828523,0,0
2022-12-15_13:04:39.042192,0.9490940465918918,0.09345794392523477,0.042269
2022-12-15_13:05:08.717872,0.6436387041407476,0.0,0.001633
2022-12-15_14:25:29.905378,0.8156256707448017,0.09276437847867136,0.195302
2022-12-19_07:00:13.563969,0.5356407086938519,0,0
2022-12-27_07:00:02.917011,0.776791376030439,-1.3937282229965264,0.000316
2022-12-27_07:00:06.297786,0.7930214115781098,-0.3436426116838476,0.031922
2022-12-27_07:00:31.307867,0.6240249609984483,0.0,0.287632
2022-12-27_07:00:38.042554,0.6241223279762842,-0.1707941929974366,0.208726
2022-12-27_07:00:38.420159,0.5299251870324095,-0.17021276595745594,0.03867
2022-12-27_07:14:00.607499,0.6153846153846176,0.0,0.0116
2022-12-27_07:14:00.608339,0.599907706506686,0.0,0.01076
2022-12-28_08:39:16.876014,0.6817426005986116,-0.2854424357754626,0.004596
2022-12-28_08:39:16.876692,0.9983361064891838,-0.2854424357754626,0.003918
2022-12-28_09:29:05.061830,0.5538361296628214,0.0,0.001418
2022-12-29_07:00:00.525870,1.0452961672473782,-0.4854368932038833,0.031702
2022-12-29_07:00:58.577131,0.5291005291005346,0.0,0.000621
2022-12-29_07:04:22.442226,0.6963533076782102,0.1988071570576455,0.00642
2022-12-29_11:02:36.662479,0.5255127987794594,0.09165902841430373,0.006615
2022-12-29_12:25:31.948973,0.5576542543622942,0.0,0.244402
2022-12-29_14:25:10.061133,0.7634943181818121,0.0,0.001506
2022-12-30_07:00:02.779216,0.5434782608695565,0.09293680297397522,0.135224
2022-12-30_07:06:35.932725,0.5260293850897879,0,0
2023-01-02_07:00:04.004047,1.379310344827589,0,0
2023-01-02_07:00:04.169756,0.5977796754910392,0,0
2023-01-02_07:00:07.629139,0.6837606837606813,0,0
2023-01-02_07:00:08.275881,0.5119453924914641,-0.2759889604415866,0.06518
2023-01-02_07:00:22.091006,0.6490179333902724,0,0
2023-01-02_07:00:55.907270,0.6560773480662974,0,0
2023-01-03_10:33:24.376645,0.5781250000000071,0.0,0.008842
2023-01-05_14:01:41.089132,0.5317263381779513,0,0
2023-01-05_14:03:13.214790,0.5746094451427597,0,0
2023-01-05_14:03:20.702667,0.5714285714285783,0,0
2023-01-06_07:00:02.993885,0.7625272331154731,-0.7166947723440176,0.025636
2023-01-06_07:00:04.078668,0.7285974499089187,0.0,0.046362
2023-01-06_07:00:04.711911,0.5454545454545379,-0.04226542688081647,0.008238
2023-01-06_07:00:11.458661,0.5454545454545379,-0.6380263717566947,0.119006
2023-01-06_07:00:12.745396,0.6381039197812299,0.0,0.090898
2023-01-06_07:00:17.090898,1.0401459854014528,0.21141649048626032,0.257064
2023-01-06_07:00:23.198841,0.7299270072992803,0,0
2023-01-06_07:01:41.718213,0.9158878504673007,-0.04332755632583396,0.00538
2023-01-06_07:01:41.785744,0.5587632706276713,0.0,0.092165
2023-01-06_07:04:16.299488,0.6528835690968515,0,0
2023-01-06_07:05:00.998067,0.7285974499089187,0,0
2023-01-06_07:06:03.078295,1.986044015029531,0,0
2023-01-06_07:06:35.245595,0.7602545968882657,0,0
2023-01-06_07:06:35.932650,0.8312698974177524,0,0
2023-01-06_07:06:47.638267,0.5292872265349358,0,0
2023-01-06_09:07:04.743049,0.5177646848776973,-0.16535758577924664,0.01022
2023-01-06_13:32:15.208683,0.5043478260869483,0.24439918533605276,0.031623
2023-01-10_07:00:02.911617,0.6464783940115737,0.0,0.250636
2023-01-10_07:00:03.061517,0.6300017027073057,0.0,0.100736
2023-01-10_07:00:03.598460,0.527210884353746,-0.04286326618088143,0.099415
2023-01-10_07:00:11.607567,0.5093378607809784,0.0,0.185398
2023-01-10_07:00:11.760673,0.5943284088979484,0.0,0.032292
2023-01-12_09:22:53.351358,0.5025125628140614,0.04456327985740138,0.036044
2023-02-02_13:57:30.824263,0.561377245508976,0.042283298097256505,0.039171
2023-02-03_09:58:54.898003,0.8612252887062022,-0.12771392081736277,0.018982
2023-02-06_07:00:41.202395,1.1111111111111072,0,0
2023-02-06_07:01:10.363907,0.7782101167315147,0,0
2023-02-06_07:01:11.100511,0.6801399144966913,0,0
2023-02-06_07:01:16.399739,0.6218422075398466,0,0
2023-02-06_07:03:57.356770,0.5971874397996624,0,0
2023-02-06_08:03:07.017846,0.5094043887147404,0,0
2023-02-06_12:01:13.745708,0.5387071029529178,0.0,0.024671
2023-02-15_07:00:00.887026,0.6715386134702683,1.420328450954278,0.042564
2023-02-15_07:00:12.316945,0.5859375,0,0
2023-02-15_07:00:19.933367,0.9411764705882453,-3.8938053097345104,0.197687
2023-02-15_07:00:20.387456,0.9803921568627416,0,0
2023-02-15_07:00:25.121604,1.3207175241474411,0.04332755632583396,0.131362
2023-02-15_07:00:49.981651,1.1017115876450934,0,0
2023-02-15_07:00:50.677626,0.5871990604815025,0,0
2023-02-15_07:01:04.283397,0.7053291536050166,0.0,0.037371
2023-02-16_14:21:16.272717,0.5586592178770999,0,0
2023-02-16_14:21:36.948621,0.5395348837209379,0,0
2023-02-17_07:00:02.509285,0.5818786367414841,0.0,0.059923
2023-02-17_07:00:03.472499,0.6655574043261225,0,0
2023-02-17_07:00:20.870224,0.8333333333333304,0.0,0.050445
2023-02-17_07:00:21.061542,0.8333333333333304,0,0
2023-02-17_07:00:22.044266,0.917431192660545,0,0
2023-02-17_07:01:16.175365,0.6717044500419878,0,0
2023-02-17_07:01:29.281533,0.6711409395973256,0,0
2023-02-17_07:01:35.341104,0.5025125628140614,0,0
2023-02-17_07:02:05.751717,0.5775577557755707,0,0
2023-02-17_07:02:40.043243,0.6477732793522373,0,0
2023-02-17_07:03:00.967847,0.6441223832528209,0,0
2023-02-17_07:03:01.409327,0.5631536604987941,0,0
2023-02-17_07:03:34.401187,0.8064516129032251,0,0
2023-02-17_07:04:16.084982,0.7401315789473673,0,0
2023-02-17_07:04:41.578522,0.6578947368421018,0,0
2023-02-17_07:06:16.851807,0.8979591836734802,0.0,0.000693
2023-02-17_07:17:29.541967,0.5658852061438902,0.0,0.000663
2023-02-17_07:18:55.824645,0.6274509803921635,0,0
2023-02-17_07:20:23.737328,0.5413766434648082,0,0
2023-02-17_07:41:56.075032,0.5239520958083776,0.041356492969391034,0.122049
2023-02-17_07:42:24.242415,0.6716417910447747,0.0,0.000908
2023-02-17_07:45:42.485836,0.6864988558352492,0.25052192066805645,0.006774
2023-02-17_07:45:53.776012,1.5071590052750494,0.0,0.076448
2023-02-17_07:47:14.896584,0.5235602094240788,0,0
2023-02-20_07:01:45.226666,0.6116207951070374,0,0
2023-02-21_07:00:33.647844,0.5271084337349352,0,0
2023-02-21_14:29:08.991469,0.5430566330488773,0.04310344827587187,0.007486
2023-03-03_12:35:00.833578,0.5687203791469253,0.09610764055743015,0.01138
2023-03-03_12:35:00.835134,0.7561436672967936,0.04803073967338811,0.009824
2023-03-03_12:35:04.942349,1.3307984790874583,0.09610764055743015,0.006728
2023-03-03_12:35:04.947156,1.799242424242431,0.0,0.001921
2023-03-06_07:19:44.433225,0.6802721088435382,0.14306151645206988,0.016002
2023-03-06_07:19:48.007730,0.6769825918762074,0.19038553069967712,0.016441
2023-03-06_07:19:48.011213,0.8687258687258614,0.1427212178877202,0.012958
2023-03-06_07:19:48.012920,1.1560693641618602,0.1427212178877202,0.011251
2023-03-08_07:15:59.686409,0.6903353057199135,0.048567265662935455,0.00745
2023-03-08_07:15:59.687493,0.6896551724137945,0.048567265662935455,0.006366
2023-03-10_07:27:25.891166,0.7858546168958647,0.14627011214041197,0.024441
2023-03-14_07:20:54.270257,0.8482563619227168,0.0468164794007464,0.029344
2023-03-14_07:20:54.273886,1.0328638497652642,0.0468164794007464,0.025715
2023-03-15_10:47:03.119711,0.7889546351084853,0.1994017946161497,0.018127
2023-03-15_10:47:03.123689,0.9861932938856066,0.1494768310911887,0.014149
2023-03-15_10:47:04.931339,1.0837438423645374,0.04980079681276006,0.007754
2023-03-15_10:47:04.932086,0.6822612085769952,0.04980079681276006,0.007007
2023-03-15_10:47:04.935809,0.8780487804878057,0.0,0.003284
2023-03-15_14:34:54.924540,0.6951340615690249,0.0,0.004182
2023-03-15_14:34:56.952283,0.794438927507457,0.14888337468983437,0.052169
2023-03-20_08:00:48.018161,0.5752636625119933,0.25290844714214167,0.078821
2023-03-20_08:00:48.020091,0.5747126436781658,0.2022244691607611,0.076891
2023-03-22_08:22:07.248147,0.5899705014749346,0.10288065843622185,0.01514
2023-03-28_14:02:30.915259,0.6815968841285214,0.052192066805845094,0.002763
2023-03-28_14:02:30.918946,0.7759456838021261,0.0,0.01146
2023-03-28_14:02:32.713424,0.9708737864077666,0.052192066805845094,0.005316
2023-03-28_14:02:32.716722,1.1594202898550732,0.052192066805845094,0.002018
2023-03-28_14:02:35.340504,1.449275362318847,0.10427528675704956,0.016965
2023-03-28_14:02:35.344120,0.5730659025787954,0.052110474205324664,0.013349
2023-03-29_13:19:04.485516,0.6916996047430901,0.0,0.002854
2023-03-29_13:19:06.474892,0.8893280632411127,0.10911074740862503,0.026061
2023-03-29_13:19:06.479122,0.7866273352999054,0.10911074740862503,0.021831
2023-03-29_13:19:08.543111,1.1822660098522064,0.16348773841960984,0.044162
2023-03-29_13:19:08.543607,0.6815968841285214,0.16348773841960984,0.043666
2023-03-29_13:19:08.547692,1.9627085377821318,0.10893246187364536,0.039581
2023-03-29_13:19:10.375052,1.7612524461839474,0.05443658138268859,0.022557
2023-03-29_13:19:12.308462,1.3645224171539905,0.05440696409140244,0.021938
2023-03-29_13:19:12.311550,1.745877788554795,0.05440696409140244,0.01885
2023-03-29_13:19:15.039740,1.645692158760892,0.10881392818280489,0.290419
2023-03-29_13:19:15.040270,0.952380952380949,0.10881392818280489,0.289889
2023-03-29_13:19:15.043976,3.6714975845410613,0.10881392818280489,0.286183
2023-03-29_13:19:17.420871,1.0338345864661758,-0.16322089227420733,0.022201
2023-03-29_13:19:17.421398,0.9302325581395321,-0.16322089227420733,0.021674
2023-03-29_13:19:17.425539,2.9608404966571245,-0.16322089227420733,0.017533
2023-03-29_13:19:17.427748,3.629417382999045,-0.16322089227420733,0.015324
2023-03-29_13:19:17.431619,0.6622516556291425,-0.16322089227420733,0.011453
2023-03-29_13:19:17.438846,1.6221374045801484,-0.16322089227420733,0.004226
2023-03-29_13:19:17.443215,1.8921475875118166,-0.05440696409140244,0.020322
2023-03-29_13:19:17.464976,0.6610009442870712,-0.05440696409140244,0.006413
2023-03-29_13:19:17.486208,0.6603773584905603,0.0,0.028917
2023-03-31_14:43:41.982861,0.6535947712418277,0.055035773252609665,0.034746
2023-03-31_14:43:44.369826,0.8403361344537785,0.10995052226498991,0.018999
2023-03-31_14:43:44.370741,0.7448789571694592,0.10995052226498991,0.018084
2023-03-31_14:43:44.375496,0.8356545961002881,0.05494505494505475,0.013329
2023-03-31_14:43:46.541814,1.3023255813953583,-0.10995052226498991,0.003762
2023-03-31_14:43:46.547001,1.7657992565055736,-0.10995052226498991,0.000674
2023-03-31_14:43:46.549618,0.9285051067780881,-0.05497526113249496,0.003439
2023-03-31_14:43:48.666676,1.8604651162790642,-0.44150110375276164,0.007316
2023-03-31_14:43:48.671073,0.548947849954251,-0.44150110375276164,0.002919
2023-03-31_14:43:51.526843,2.423112767940361,0.0,0.002854
2023-03-31_14:43:54.417642,1.9462465245597693,0.0,0.001977
2023-03-31_14:43:56.776807,1.85185185185186,0.05500550055006492,0.134102
2023-03-31_14:43:58.698001,1.85185185185186,0,0
2023-03-31_14:43:59.746191,1.9372693726937174,0.0,0.00536
2023-03-31_14:44:02.497905,2.1159153633854677,0.0,0.001098
2023-03-31_14:44:02.499142,1.9266055045871644,0.0,0.001101
2023-03-31_14:44:04.841882,2.389705882352944,0.0,0.000963
2023-03-31_14:44:04.844882,2.2935779816513735,0,0
2023-05-03_07:29:21.096265,0.540540540540535,0,0
2023-05-08_07:19:16.784032,0.5610972568578454,0.0,0.001628
2023-05-11_13:55:08.932127,0.5780346820809301,0,0
2023-05-11_13:55:09.330442,0.6920415224913601,0,0
2023-05-15_07:30:00.410712,0.7553747821034351,0.29638411381149865,0.245902
2023-05-15_07:30:01.073617,0.5800464037122977,0.652045050385297,0.174741
2023-05-15_07:30:02.589513,0.5226480836237002,0.0,0.004862
2023-05-15_07:30:03.183158,1.1560693641618602,-0.2941176470588225,0.001121
2023-05-15_07:30:10.317656,0.8605851979345935,0,0
2023-05-15_07:30:40.646385,0.9714285714285786,-0.11514104778354017,0.03169
2023-05-15_07:30:57.483064,0.7900677200902928,0.0,0.075759
2023-05-15_07:31:05.407609,0.6200676437429609,0.0,0.290274
2023-05-15_07:31:13.390703,0.5621135469364713,0,0
2023-05-15_07:31:34.388332,0.7286995515695116,0.16666666666667052,0.10252
